,index,endpoint_count
798,10.04.02_FeatureExtraction_Word2Vec,1
799,10.04.01_FeatureExtraction_FreqBased,1
800,8.01_Acquire,1
801,8.00_Intro,1
802,7.03_Explore,1
803,7.04.01_Partitioning,1
804,7.04.02_Hierarchical,1
805,javascript-i/math,1
806,10.04.03_SentimentAnalysis,1
807,10.03_Explore,1
808,ajax-api-request.html,1
809,7._Clustering,1
810,6.03_Explore,1
811,6.04.01_Preprocessing,1
812,6.04.04_LogisticRegression,1
813,6.04.05_SVM,1
814,6.04.06_RandomForest,1
815,6.04.07_Ensemble,1
816,6.05_Deliver,1
817,7.00_Intro,1
818,8.02_Prep,1
819,7.01_Acquire,1
820,5.04.03_RidgeRegression,1
821,5.02_Prep,1
822,4.6.0_DS_Libraries_Overview,1
823,10.10_Exercises,1
824,10.02.02_POSTagging,1
825,10.02.03_TFIDF,1
826,appendix/offer-letters,1
827,bom-and-dom/dom-events,1
828,repo-doc,1
829,appendix/capstone,1
830,content/jquery/effects/gitbook/images/favicon.ico,1
831,appendix/open_data,1
832,content/loops.html,1
833,content/javascript/arrays/arrays,1
834,code-standards/javascript,1
835,further-reading/javascript/array-splice,1
836,extra-challenges,1
837,javascri,1
838,slides/exceptions_and_errorhandlings,1
839,appendix/vocabulary,1
840,appendix/spring/authorization,1
841,examples/javascript/jasmine-3.5.0.zip,1
842,content/conditionals.html,1
843,slidesexceptions_and_errorhandlings,1
844,slides/exceptions_and_error_handlings,1
845,mysql//functions,1
846,appendix/useful_libraries,1
847,appendix/capstone/workbook,1
848,appendix/css-practice,1
849,javascript/apendix,1
850,jacascript-i/introdection,1
851,content/javascript-with-html.html,1
852,codeupexercises,1
853,professional-development/cover-letter,1
854,content/html-css/forms-i/index.html,1
855,appendix/professional,1
856,spring/extra-features/error-pages/asdfasdf,1
857,bom-and-dom/dom,1
858,further-reading/html-css/flexbox-additional-concepts,1
859,appendix/further-reading/css-grid-additional-features,1
860,prework/cli/03-filepaths,1
861,mysql//ntellij,1
862,mysql/java-iii,1
863,fundamentals/repositories,1
864,appendix/email-setup,1
865,6.02.02_MissingVals,1
866,6.02.01_Prep,1
867,6.01.03_Summarize,1
868,html-css/css-i/positioning/specimen/MaterialIcons-Regular.ttf,1
869,jupiter,1
870,examples/bootstrap/pizza.pn,1
871,examples/bootstrap/pizza.png;,1
872,10.02.01_ParseText,1
873,timeline/java-i,1
874,content/examples/php/arithmetic.php,1
875,3-sql/5-basic-statements,1
876,content/examples/php/technology-companies.php,1
877,mysql//extra-exercises,1
878,3-sql/7-functions,1
879,html-css/css-ii/boostrap-grid-system,1
880,appendix/further-reading/flexbox-additional-concepts,1
881,ui/typography,1
882,teams,1
883,java-iii/mvc.jsp,1
884,console-io,1
885,capstone/jupiter,1
886,capstone/teams,1
887,capstone/team,1
888,appendix/further-reading/java/intellij-tomcat,1
889,index,1
890,sgithubtudents/1215,1
891,content/appendix/javascript/javascript/functions/scope.html,1
892,content/appendix/javascript/functions/controllers.html,1
893,content/appendix/javascript/functions/models.html,1
894,content/appendix/javascript/functions/templating.html,1
895,javascript-i/primitive-types,1
896,one,1
897,codeup-exercises,1
898,java-i/control-statements-and-loops/g,1
899,sql/mysql-overview,1
900,team,1
901,classification/overview,1
902,extra-exercises/j,1
903,aliases,1
904,html-css/grid/css-grid-fundamentals,1
905,syntax-types-and-variables,1
906,6.01.02_Acquirecsv,1
907,content/appendix/javascript/functions/scope.html,1
908,tools/codeup,1
909,content/examples/html/forms.html,1
910,content/examples/git/gitbook/images/favicon.ico,1
911,main-pages_xXxXx.html,1
912,relationships/indexes,1
913,appendix/capstone-workbook/project-proposal,1
914,html-css/css-i/positioning/specimen/MaterialIcons-Regular.woff,1
915,appendix/java,1
916,html-css/css-i/flexbox-fundamentals,1
917,appendix/spring/security-use-cases,1
918,home,1
919,5.04.04_LeastAngleRegression,1
920,5.04.05_Exercises,1
921,6._Classification,1
922,6.00_Intro,1
923,6.01.01_AcquireSQL,1
924,content/examples/examples/examples/gitbook/images/favicon.ico,1
925,html-css/css-i/positioning/specimen/MaterialIcons-Regular.woff2,1
926,content/examples/examples/gitbook/images/favicon.ico,1
927,teams/13,1
928,content/examples/php/while.html,1
929,4-python/7.2-intro-to-matplotlib,1
930,content/examples/php/internal_functions.php,1
931,4-python/7.3-intro-to-numpy,1
932,mysql//sample-database,1
933,java-1,1
934,content/examples/html,1
935,RESTful-api,1
936,javascript-/introducion/working-with-dat-types-operators-and-variables,1
937,javascript-/introducion/working-with-data-types-operators-and-variables,1
938,extra-,1
939,professional-development/job-search-workshop,1
940,mini_exercises,1
941,javascript/loops,1
942,asdf,1
943,PreWork/PreWork/cli,1
944,appendix/extra-exercises,1
945,11-nlp/1-overview,1
946,2-storytelling/project,1
947,pre-work,1
948,content/jquery/effects,1
949,content/appendix/postwork/locations.html,1
950,content/jquery/effects/show-hide-toggle.html,1
951,3-sql/8-group-by,1
952,3.7-group-by,1
953,examples/html/SpecRunner.html,1
954,content/mysql/relationships/sub-queries.html,1
955,3.5.3-limit,1
956,appendix/html-css,1
957,relationships,1
958,appendix/further-reading,1
959,html/css,1
960,appendix/javascript,1
961,deployment-and-dependencies,1
962,1-fundamentals/3-vocabulary,1
963,3.6-functions,1
964,content/mysql/basic-statements/select.html,1
965,extra-challenges/java-file-io-extras,1
966,content/examples/php/if_else.php,1
967,object-oriented-programming,1
968,11._DistributedML.md,1
969,2.00.05_Charts_PivotTables_Sparklines,1
970,content/jquery/events,1
971,ajax/requests-and-responses,1
972,introduction/primitive-types,1
973,content/mysql/relationships/gitbook/images/favicon.ico,1
974,3.5.1-where,1
975,javascript-ii/promises/undefined,1
976,content/appendix/code-standards/html-css.html,1
977,appendix/cli/0-overview,1
978,html-css/grids,1
979,interfaces-and-abstract-classes,1
980,3.8.1-indexes,1
981,3.8.2-joins,1
982,php,1
983,html-css/css-i/grid,1
984,main,1
985,content/appendix/postwork/memory-game.html,1
986,appendix/data-viz-references,1
987,mac-tips,1
988,database-design,1
989,5.00_Intro,1
990,further-reading/java/intellij-tomcat-configuration,1
991,content/control-structures-i,1
992,4.6.2_introduction_to_numpy,1
993,appendix/basic-challenges,1
994,5.04.02_OrdinaryLeastSquares,1
995,4-python/project,1
996,5.03_Explore,1
997,3.5.0-clauses-overview,1
998,4-python/7.1-ds-libraries-overview,1
999,3.8.3-subqueries,1
1000,3.8.0-relationships-overview,1
1001,2.02.06_Correlation,1
1002,4-python/6-imports,1
1003,extra-features/error-pages,1
1004,13._Storytelling,1
1005,content/mysql/basic-statements/update.html,1
1006,Intro_to_Regression,1
1007,javascript-i/bom,1
1008,spring/fundamentals,1
1009,group-by,1
1010,5.05_Deliver,1
1011,2-storytelling/3-tableau,1
1012,content/mysql/basic-statements/delete.html,1
1013,appendix/intermediate,1
1014,javascript-i/bom-and-dom/bom/www.google.com,1
1015,1-fundamentals/2.3-visualization-with-excel,1
1016,professional-development/linkedin-tips,1
1017,extra-challenges/basic-challenges,1
1018,appendix/mock-behavioral-questions,1
1019,css-i/flexbox/flexbox-fundamentals,1
1020,content/php_iv/exceptions/custom-exceptions.html,1
1021,10.00_Intro.md,1
1022,content/jquery/essential-methods/gitbook/images/favicon.ico,1
1023,content/examples/git,1
1024,further-reading/spring/devtools-configuration,1
1025,examples,1
1026,appendix/professional-resume,1
1027,content/php_iv/exceptions/try-catch.html,1
1028,appendix/git,1
1029,mysql/databases.html,1
1030,10-anomaly-detection/1-overview,1
1031,1-fundamentals/2.2-excel-functions,1
1032,extra-challenges/css-practice,1
1033,spring/controllers,1
1034,collections,1
1035,git/merge-conflict-demo,1
1036,4.6.3_introduction_to_pandas,1
1037,content/appendix/angular/models.html,1
1038,registerUser,1
1039,jquery/requests-and-responses,1
1040,prework.com,1
1041,mysql/clauses/prepared-statements,1
1042,bom-and-dom,1
1043,passwords,1
1044,prework/databases/sql,1
1045,testing-user-functions,1
1046,arrays,1
1047,professional-development/t-block-resume,1
1048,content/appendix/angular/controllers.html,1
1049,quiz,1
1050,content/jquery/essential-methods/attributes-and-css.html,1
1051,3-sql/database-design,1
1052,html-css/bootstrap-introduction,1
1053,3.4-basic-statements,1
1054,control-statements-and-loops,1
1055,tools,1
1056,3-sql/1-mysql-overview,1
1057,examples/css,1
1058,servlets,1
1059,css-i/positioning,1
1060,content/mysql/relationships/relationships.html,1
1061,5.0_Intro_Regression,1
1062,jquery/keyboard-events,1
1063,mysql/dml-statements,1
1064,Excel_Shortcuts,1
1065,html-css/bootstrap-grid-system,1
1066,prework/getting-started,1
1067,methods,1
1068,sw-project-planning,1
1069,examples/bootstrap/pizza.png%22,1
1070,javascript-i/dom-events,1
1071,prework/databases/database-systems,1
1072,4-python/5-functions,1
1073,content/appendix/further-reading/javascript/gitbook/images/favicon.ico,1
1074,4-python/4-control-structures,1
1075,4_introduction_to_sklearn,1
1076,promises,1
1077,alumni-tech-survey-2018.html,1
1078,content/javascript/index.html,1
1079,content/examples,1
1080,3.3-tables,1
1081,content/mysql/clauses/limit.html,1
1082,content/mysql/clauses/where.html,1
1083,content/jquery/essential-methods,1
1084,es6,1
1085,javascript,1
1086,css-i/flexbox/flexbox-in-practice,1
1087,events/mouse-events,1
1088,content/introduction-to-javascript.html,1
1089,html-css/css-i/flexbox-in-practice,1
1090,html-css/css-i/css-grid-in-practice,1
1091,content/examples/html/gitbook/images/favicon.ico,1
1092,fundamentals/views,1
1093,spring/fundementals/form-model-binding,1
1094,4.5_imports,1
1095,bom-and-dom/bom,1
1096,documentation,1
1097,content/examples/php/gitbook/images/favicon.ico,1
1098,2.02.03_Power_Analysis,1
1099,jquery/weather-map,1
1100,5.01_Acquire,1
1101,content/examples/php/sorting-arrays.html,1
1102,1-fundamentals/project,1
1103,relationships/joins,1
1104,data,1
1105,mysql/indexes,1
1106,mysql//clauses,1
1107,appendix/cover-letter,1
1108,3-sql/3-databases,1
1109,slides/design_patterns,1
1110,content/mysql/clauses/group-by.html,1
1111,content/appendix/postwork/sales-tax.html,1
1112,13-advanced-topics/1-tidy-data,1
1113,spring/security,1
1114,alumni-tech-survey-2018,1
1115,2-stats/1-overview,1
1116,content/examples/gitbook/images/favicon.ico,1
1117,prework/versioning/git,1
1118,Exercises,1
1119,quiz115,1
1120,datascience,1
1121,prework/versioning/github,1
1122,00_index,1
1123,events,1
1124,prework/fundamentals/variable,1
1125,mapbox-api,1
1126,content/mysql/clauses/where-continued.html,1
1127,content/spring/fundamentals/relationships.html,1
1128,slides/lambda_expressions,1
1129,content/appendix/postwork/pdf-parser.html,1
1130,register.html,1
1131,content/laravel/quickstart/errors-and-logging.html,1
1132,content/examples/include-and-require.html,1
1133,content/examples/examples/html,1
1134,appendix/javascript/hoisting,1
1135,exceptions-and-error-handling,1
1136,content/appendix/examples/postwork/data_extraction.zip,1
1137,sample-database,1
1138,content/include-and-require.html,1
1139,search,1
1140,content/mysql/clauses/order-by.html,1
1141,content/jquery/events/gitbook/images/favicon.ico,1
1142,query/personal-site,1
1143,appendix/extra-exercises/javascript,1
1144,05_creating_files_and_directories,1
1145,students/468/notes,1
1146,java-iii/jdbc/poop,1
1147,slides/exceptions,1
1148,5-regression/1-overview,1
1149,2-stats/2.2-navigating-excel,1
1150,register.,1
1151,prework/fundamentals/loop,1
1152,students,1
1153,npm,1
1154,prework/fundamentals/if-statement,1
1155,css-ii/grids,1
1156,2-stats/2.1-intro-to-excel,1
1157,2-stats/2.2-excel-functions,1
1158,essential-methods/traversing,1
1159,1-fundamentals/2.1-intro-to-excel,1
1160,prework/fundamentals/function,1
1161,slides/coding_best_practices,1
1162,java-ii/file-op,1
1163,13.01.02.04_Prototype,1
1164,content/examples/javascript/conditionals.html,1
1165,content/examples/javascript/primitive-types.html,1
1166,13.01.02.02_TalkAndListen,1
1167,student-page,1
1168,annotations,1
1169,quic/115,1
1170,content/mysql/intro-to-mysql/index.html,1
1171,quiz118,1
1172,About_NLP,1
1173,4-python/intro-to-sklearn,1
1174,java-iii/servelet,1
1175,java-iii/servelets,1
1176,hfdgafdja,1
1177,elements/html,1
1178,content/html-css/elements-i/lists.html,1
1179,content/appendix/postwork/trains.html,1
1180,7.0_Intro_Clustering,1
1181,0_Classification_Algorithms,1
1182,css,1
1183,bio,1
1184,6.04.02_DecisionTree,1
1185,mvc/accessing-data,1
1186,mvc/introduction,1
1187,examples/css/undefined,1
1188,introduction/variables,1
1189,css-i/introduction,1
1190,appendix/amateur,1
1191,content/examples/html-css,1
1192,11.01.01_ConnectingToSpark,1
1193,12.02_Recommenders,1
1194,content/jquery/essential-methods/traversing.html,1
1195,ajax-api,1
1196,content..,1
1197,content/examples/javascript/gitbook/images/favicon.ico,1
1198,11.00_Intro,1
1199,6.04.03_KNN,1
1200,extra-challenges/memory-game,1
1201,ajax/weather-map,1
1202,mysql//database-design,1
1203,9._Anomaly_Detection,1
1204,01_intro,1
1205,2-stats/3.1-descriptive-stats,1
1206,css-i/grid/css-grid-fundamentals,1
1207,appendix/job-search-workshop,1
1208,5-stats/1-overview,1
1209,2.02.00_Inferential_Stats,1
1210,7.02_Prep,1
1211,2.02.01_Probability,1
1212,capstone-workbook/sw-project-planning,1
1213,5-stats/confusion-matrix,1
1214,2.02.05_Compare_Means,1
1215,prework/02-listing-files,1
1216,3.5.2-order-by,1
1217,javascript-1,1
1218,11._DistributedML,1
1219,content/jquery/events/mouse-events.html,1
1220,web-dev-day-two,1
1221,arrays/manipulating,1
1222,content/mysql/aliases-and-functions/aliases.html,1
1223,2-storytelling/2.1-understand,1
1224,content/appendix/code-standards/gitbook/images/favicon.ico,1
1225,content/examples/examples/html/gitbook/images/favicon.ico,1
1226,content/appendix/code-standards/php.html,1
1227,javascript/functions,1
1228,content/appendix/code-standards/javascript.html,1
1229,content/examples/php/form-example.php,1
1230,content/examples/html-css/gitbook/images/favicon.ico,1
1231,content/examples/php/if-continued.html,1
1232,content/examples/php/if_and_or.php,1
1233,content/appendix/postwork/facebook-clone.html,1
1234,content/jquery/effects/animate.html,1
1235,examples/css/..%2f,1
1236,javascript/bom-and-dom/dom,1
1237,javascript-i/working-with-data-types-operators-and-variables,1
1238,135,1
1239,Module_6_Classification,1
1240,content/appendix/postwork/mars-rover.html,1
1241,content/examples/examples/html/forms.html,1
1242,html-css/null,1
1243,appendix/further-reading/javascript,1
1244,appendix/mysql/host-wildcards,1
1245,content/jquery/events/keyboard-events.html,1
1246,mysql//tables,1
1247,13.00_Intro.md,1
1248,javascript-i/null,1
1249,spring/fundamentals/relationships/null,1
1250,appendix/ds-environment-setup,1
1251,alumni,1
1252,handout,1
1253,content/primitive-types.html,1
1254,php_i,1
1255,appendix/cli,1
1256,registration,1
1257,toc,1
